tenant_id,severity,summary,agent_name,pageKey,test_category,route,recommended_fix,resolved_at,actual_result,details,page,screenshot_url,timestamp,expected_result,status,resolved,id,created_date,updated_date,created_by_id,created_by,is_sample
"6a1a79ad9b38ad5090217348","medium","Calm Mode requires deterministic execution evidence","Accessibility Tester","","Calm Mode","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582903","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","high","Tenant Isolation requires deterministic execution evidence","Operational Tester","","Tenant Isolation","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828f9","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Reduced Motion requires deterministic execution evidence","Accessibility Tester","","Reduced Motion","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b09582902","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant-specific analytics requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific analytics","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b0958290d","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","high","Admin → Public Sync requires deterministic execution evidence","Operational Tester","","Admin → Public Sync","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828f7","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Walkthrough Flow requires deterministic execution evidence","Visitor Tester","","Walkthrough Flow","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828fe","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Tenant-specific public content requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific public content","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b0958290c","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","CRUD Persistence requires deterministic execution evidence","Operational Tester","","CRUD Persistence","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828f8","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","high","Public Route Crawl requires deterministic execution evidence","Visitor Tester","","Public Route Crawl","Public route set","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828fc","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217348","medium","Onboarding Flow requires deterministic execution evidence","Visitor Tester","","Onboarding Flow","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:34.806Z","","MANUAL_QA_REQUIRED","false","6a1a95263981585b095828fd","2026-05-30T07:43:34.927000","2026-05-30T07:43:34.927000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Onboarding Flow requires deterministic execution evidence","Visitor Tester","","Onboarding Flow","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c9","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant-specific analytics requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific analytics","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d9","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Mobile Experience requires deterministic execution evidence","Visitor Tester","","Mobile Experience","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478cc","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","high","Tenant Isolation requires deterministic execution evidence","Operational Tester","","Tenant Isolation","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c5","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Contrast requires deterministic execution evidence","Accessibility Tester","","Contrast","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d1","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","high","Keyboard Reachability requires deterministic execution evidence","Accessibility Tester","","Keyboard Reachability","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d3","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","CRUD Persistence requires deterministic execution evidence","Operational Tester","","CRUD Persistence","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c4","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant A does not affect Tenant B requires deterministic execution evidence","Tenant Isolation Tester","","Tenant A does not affect Tenant B","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d4","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant D does not affect Tenant E requires deterministic execution evidence","Tenant Isolation Tester","","Tenant D does not affect Tenant E","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d7","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","high","Public Route Crawl requires deterministic execution evidence","Visitor Tester","","Public Route Crawl","Public route set","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c8","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Calm Mode requires deterministic execution evidence","Accessibility Tester","","Calm Mode","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478cf","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Deterministic CTA Behavior requires deterministic execution evidence","Visitor Tester","","Deterministic CTA Behavior","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478cb","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Larger Text requires deterministic execution evidence","Accessibility Tester","","Larger Text","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d0","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant B does not affect Tenant C requires deterministic execution evidence","Tenant Isolation Tester","","Tenant B does not affect Tenant C","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d5","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant-specific public content requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific public content","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d8","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Reduced Motion requires deterministic execution evidence","Accessibility Tester","","Reduced Motion","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478ce","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","high","Admin → Public Sync requires deterministic execution evidence","Operational Tester","","Admin → Public Sync","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c3","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Launch Readiness Changes requires deterministic execution evidence","Operational Tester","","Launch Readiness Changes","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c7","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Walkthrough Flow requires deterministic execution evidence","Visitor Tester","","Walkthrough Flow","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478ca","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Overlay Close Behavior requires deterministic execution evidence","Accessibility Tester","","Overlay Close Behavior","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d2","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Tenant C does not affect Tenant D requires deterministic execution evidence","Tenant Isolation Tester","","Tenant C does not affect Tenant D","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478d6","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Accessibility Controls requires deterministic execution evidence","Visitor Tester","","Accessibility Controls","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478cd","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a79ad9b38ad5090217349","medium","Analytics Event Creation requires deterministic execution evidence","Operational Tester","","Analytics Event Creation","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:32.825Z","","MANUAL_QA_REQUIRED","false","6a1a95245644d3881b7478c6","2026-05-30T07:43:32.937000","2026-05-30T07:43:32.937000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","high","Keyboard Reachability requires deterministic execution evidence","Accessibility Tester","","Keyboard Reachability","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478bc","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant B does not affect Tenant C requires deterministic execution evidence","Tenant Isolation Tester","","Tenant B does not affect Tenant C","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478be","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant C does not affect Tenant D requires deterministic execution evidence","Tenant Isolation Tester","","Tenant C does not affect Tenant D","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478bf","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant D does not affect Tenant E requires deterministic execution evidence","Tenant Isolation Tester","","Tenant D does not affect Tenant E","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478c0","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant-specific analytics requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific analytics","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478c2","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant A does not affect Tenant B requires deterministic execution evidence","Tenant Isolation Tester","","Tenant A does not affect Tenant B","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478bd","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Overlay Close Behavior requires deterministic execution evidence","Accessibility Tester","","Overlay Close Behavior","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478bb","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Tenant-specific public content requires deterministic execution evidence","Tenant Isolation Tester","","Tenant-specific public content","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478c1","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","medium","Contrast requires deterministic execution evidence","Accessibility Tester","","Contrast","","Run the assigned tester agent/browser QA flow, attach evidence where available, then update this record to PASS, FAIL, or WARNING.","","","Record created as a truthful placeholder because browser-level or agent-run execution has not been completed in this run. This is not a pass result.","Week 3 Operational Saturation","","2026-05-30T07:43:30.707Z","","MANUAL_QA_REQUIRED","false","6a1a95225644d3881b7478ba","2026-05-30T07:43:30.920000","2026-05-30T07:43:30.920000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
