tenant_id,summary,tenant_name,media_references,historical_significance,image_url,ai_guide_context,description,engagement_count,long_description,title,tags,station_number,related_exhibits,audio_url,narrative_text,category,is_featured,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"6a1a6212e35a8ce1e06d2381","Trade Route Gallery Guide 3 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-22-image"",""singapore-maritime-museum-media-22-audio"",""singapore-maritime-museum-media-22-caption"",""singapore-maritime-museum-media-22-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Trade Route Gallery Guide 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Trade Route Gallery Guide 3 through accessible interpretation and cultural context.","0","Trade Route Gallery Guide 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Trade Route Gallery Guide 3","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-22""]","22","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Trade Route Gallery Guide 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a91717ccd98026162ad","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Spice Route Map 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-13-image"",""singapore-maritime-museum-media-13-audio"",""singapore-maritime-museum-media-13-caption"",""singapore-maritime-museum-media-13-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Spice Route Map 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Spice Route Map 2 through accessible interpretation and cultural context.","0","Spice Route Map 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Spice Route Map 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-13""]","13","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Spice Route Map 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a91717ccd98026162a4","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Navigation Instrument Case 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-15-image"",""singapore-maritime-museum-media-15-audio"",""singapore-maritime-museum-media-15-caption"",""singapore-maritime-museum-media-15-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Navigation Instrument Case 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Navigation Instrument Case 2 through accessible interpretation and cultural context.","0","Navigation Instrument Case 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Navigation Instrument Case 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-15""]","15","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Navigation Instrument Case 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","music_instruments","false","published","6a1a7a91717ccd98026162a6","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Green Shipping Display 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-19-image"",""singapore-maritime-museum-media-19-audio"",""singapore-maritime-museum-media-19-caption"",""singapore-maritime-museum-media-19-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Green Shipping Display 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Green Shipping Display 2 through accessible interpretation and cultural context.","0","Green Shipping Display 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Green Shipping Display 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-19""]","19","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Green Shipping Display 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a91717ccd98026162aa","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Green Shipping Display 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-9-image"",""singapore-maritime-museum-media-9-audio"",""singapore-maritime-museum-media-9-caption"",""singapore-maritime-museum-media-9-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Green Shipping Display 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Green Shipping Display 1 through accessible interpretation and cultural context.","0","Green Shipping Display 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Green Shipping Display 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-9""]","9","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Green Shipping Display 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","music_instruments","false","published","6a1a7a91717ccd98026162a0","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Trade Route Gallery Guide 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-2-image"",""singapore-maritime-museum-media-2-audio"",""singapore-maritime-museum-media-2-caption"",""singapore-maritime-museum-media-2-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Trade Route Gallery Guide 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Trade Route Gallery Guide 1 through accessible interpretation and cultural context.","0","Trade Route Gallery Guide 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Trade Route Gallery Guide 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-2""]","2","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Trade Route Gallery Guide 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","costume_art","true","published","6a1a7a91717ccd9802616299","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Port Labour Story 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-6-image"",""singapore-maritime-museum-media-6-audio"",""singapore-maritime-museum-media-6-caption"",""singapore-maritime-museum-media-6-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Port Labour Story 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Port Labour Story 1 through accessible interpretation and cultural context.","0","Port Labour Story 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Port Labour Story 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-6""]","6","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Port Labour Story 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a91717ccd980261629d","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Migration Trunk 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-17-image"",""singapore-maritime-museum-media-17-audio"",""singapore-maritime-museum-media-17-caption"",""singapore-maritime-museum-media-17-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Migration Trunk 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Migration Trunk 2 through accessible interpretation and cultural context.","0","Migration Trunk 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Migration Trunk 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-17""]","17","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Migration Trunk 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","false","published","6a1a7a91717ccd98026162a8","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Harbour Arrival Orientation 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-1-image"",""singapore-maritime-museum-media-1-audio"",""singapore-maritime-museum-media-1-caption"",""singapore-maritime-museum-media-1-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Harbour Arrival Orientation 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Harbour Arrival Orientation 1 through accessible interpretation and cultural context.","0","Harbour Arrival Orientation 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Harbour Arrival Orientation 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-1""]","1","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Harbour Arrival Orientation 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","true","published","6a1a7a91717ccd9802616298","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Ocean Data Wall 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-10-image"",""singapore-maritime-museum-media-10-audio"",""singapore-maritime-museum-media-10-caption"",""singapore-maritime-museum-media-10-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Ocean Data Wall 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ocean Data Wall 1 through accessible interpretation and cultural context.","0","Ocean Data Wall 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ocean Data Wall 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-10""]","10","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Ocean Data Wall 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a91717ccd98026162a1","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Ship Model Study 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-4-image"",""singapore-maritime-museum-media-4-audio"",""singapore-maritime-museum-media-4-caption"",""singapore-maritime-museum-media-4-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Ship Model Study 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ship Model Study 1 through accessible interpretation and cultural context.","0","Ship Model Study 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ship Model Study 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-4""]","4","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Ship Model Study 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","true","published","6a1a7a91717ccd980261629b","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Port Labour Story 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-16-image"",""singapore-maritime-museum-media-16-audio"",""singapore-maritime-museum-media-16-caption"",""singapore-maritime-museum-media-16-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Port Labour Story 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Port Labour Story 2 through accessible interpretation and cultural context.","0","Port Labour Story 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Port Labour Story 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-16""]","16","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Port Labour Story 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","stage_design","false","published","6a1a7a91717ccd98026162a7","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Harbour Arrival Orientation 3 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-21-image"",""singapore-maritime-museum-media-21-audio"",""singapore-maritime-museum-media-21-caption"",""singapore-maritime-museum-media-21-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Harbour Arrival Orientation 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Harbour Arrival Orientation 3 through accessible interpretation and cultural context.","0","Harbour Arrival Orientation 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Harbour Arrival Orientation 3","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-21""]","21","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Harbour Arrival Orientation 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","music_instruments","false","published","6a1a7a91717ccd98026162ac","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Navigation Instrument Case 3 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-25-image"",""singapore-maritime-museum-media-25-audio"",""singapore-maritime-museum-media-25-caption"",""singapore-maritime-museum-media-25-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Navigation Instrument Case 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Navigation Instrument Case 3 through accessible interpretation and cultural context.","0","Navigation Instrument Case 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Navigation Instrument Case 3","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-25""]","25","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Navigation Instrument Case 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","opera_tradition","false","published","6a1a7a91717ccd98026162b0","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Navigation Instrument Case 1 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-5-image"",""singapore-maritime-museum-media-5-audio"",""singapore-maritime-museum-media-5-caption"",""singapore-maritime-museum-media-5-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Navigation Instrument Case 1 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Navigation Instrument Case 1 through accessible interpretation and cultural context.","0","Navigation Instrument Case 1 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Navigation Instrument Case 1","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-5""]","5","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Navigation Instrument Case 1: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","true","published","6a1a7a91717ccd980261629c","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Harbour Arrival Orientation 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-11-image"",""singapore-maritime-museum-media-11-audio"",""singapore-maritime-museum-media-11-caption"",""singapore-maritime-museum-media-11-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Harbour Arrival Orientation 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Harbour Arrival Orientation 2 through accessible interpretation and cultural context.","0","Harbour Arrival Orientation 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Harbour Arrival Orientation 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-11""]","11","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Harbour Arrival Orientation 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","interactive","false","published","6a1a7a91717ccd98026162a2","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Ocean Data Wall 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-20-image"",""singapore-maritime-museum-media-20-audio"",""singapore-maritime-museum-media-20-caption"",""singapore-maritime-museum-media-20-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Ocean Data Wall 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ocean Data Wall 2 through accessible interpretation and cultural context.","0","Ocean Data Wall 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ocean Data Wall 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-20""]","20","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Ocean Data Wall 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","costume_art","false","published","6a1a7a91717ccd98026162ab","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Container Port Model 2 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-18-image"",""singapore-maritime-museum-media-18-audio"",""singapore-maritime-museum-media-18-caption"",""singapore-maritime-museum-media-18-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Container Port Model 2 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Container Port Model 2 through accessible interpretation and cultural context.","0","Container Port Model 2 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Container Port Model 2","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-18""]","18","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Container Port Model 2: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a91717ccd98026162a9","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
"6a1a6212e35a8ce1e06d2381","Ship Model Study 3 is a curated museum-grade exhibit connected to ports, ships, trade routes, migration, navigation, logistics, and ocean futures.","Singapore Maritime Museum","[""singapore-maritime-museum-media-24-image"",""singapore-maritime-museum-media-24-audio"",""singapore-maritime-museum-media-24-caption"",""singapore-maritime-museum-media-24-archive""]","This exhibit helps explain how ports, ships, trade routes, migration, navigation, logistics, and ocean futures shaped cultural memory, learning, craft, performance, movement, or public identity.","","NAVI should explain Ship Model Study 3 using approved museum context, uncertainty boundaries, and related exhibit recommendations.","A visitor-ready exhibit explaining Ship Model Study 3 through accessible interpretation and cultural context.","0","Ship Model Study 3 presents layered interpretation across object meaning, historical context, visitor learning, related collections, and preservation value. It is designed to support beginner visitors, classrooms, researchers, and cultural enthusiasts without relying on unsupported claims.","Ship Model Study 3","[""singapore-maritime-museum"",""museum-grade"",""week-3"",""station-24""]","24","[""Harbour Arrival Orientation"",""Trade Route Gallery Guide"",""Spice Route Map"",""Ship Model Study"",""Navigation Instrument Case""]","","Narration for Ship Model Study 3: observe the object, ask what it reveals, connect it to the wider museum story, and choose a next exhibit.","cultural_heritage","false","published","6a1a7a91717ccd98026162af","2026-05-30T05:50:09.896000","2026-05-30T05:50:09.896000","service_6e8cd148-da5d-4e3c-b153-e2060ac972be","service+6e8cd148-da5d-4e3c-b153-e2060ac972be@no-reply.base44.com","false"
